"시도별(1)",2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.1/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.2/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.3/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2015.4/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.1/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.2/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.3/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2016.4/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.1/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.2/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.3/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2017.4/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.1/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.2/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.3/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2018.4/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.1/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.2/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.3/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2019.4/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.1/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.2/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.3/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2020.4/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.1/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.2/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.3/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2021.4/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.1/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.2/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.3/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2022.4/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.1/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.2/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.3/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2023.4/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.1/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.2/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.3/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4,2024.4/4
"시도별(1)",계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국,계,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,의료기관,보건기관,보건기관,보건기관,보건기관,약국
"시도별(1)",소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계,소계,상급종합병원,종합병원,병원,요양병원,정신병원,의원,치과병원,치과의원,조산원,한방병원,한의원,보건의료원,보건소,보건지소,보건진료소,소계
"계",87071,43,292,1494,1339,29037,206,16294,35,243,13465,15,244,1314,1908,21142,87624,43,292,1497,1346,29238,210,16435,35,252,13556,15,244,1313,1911,21237,88123,43,292,1500,1347,29443,216,16525,35,258,13615,15,244,1314,1911,21365,88163,43,294,1496,1372,29488,213,16609,31,260,13613,15,243,1313,1906,21267,88500,43,295,1502,1383,29694,216,16687,30,263,13649,15,242,1315,1905,21261,89130,43,296,1507,1402,29928,217,16834,30,274,13758,15,242,1315,1905,21364,89614,43,298,1519,1416,30144,222,16916,29,285,13839,15,241,1315,1904,21428,89919,43,298,1514,1428,30292,223,17023,28,282,13868,15,241,1316,1905,21443,90360,43,301,1457,1502,30482,226,17097,27,296,13915,15,241,1317,1903,21538,90945,43,301,1462,1516,30689,230,17233,26,306,14036,15,241,1318,1903,21626,91264,43,301,1462,1519,30806,229,17309,26,301,14075,15,241,1316,1903,21718,91545,43,301,1466,1529,30938,231,17376,26,312,14111,15,241,1315,1904,21737,92044,42,302,1471,1535,31177,232,17464,26,307,14154,15,241,1316,1906,21856,92431,42,304,1459,1544,31355,231,17550,24,308,14240,15,241,1317,1905,21896,92896,42,307,1462,1549,31564,231,17620,22,303,14296,15,241,1317,1905,22022,93184,42,311,1465,1560,31718,237,17668,21,307,14295,15,241,1317,1905,22082,93684,42,312,1470,1565,31957,241,17754,21,309,14322,15,241,1316,1905,22214,94182,42,312,1479,1571,32169,238,17850,20,319,14392,15,241,1317,1905,22312,94650,42,313,1487,1587,32383,239,17923,20,337,14423,15,241,1317,1905,22418,94865,42,314,1489,1577,32491,239,17963,19,352,14408,15,241,1317,1905,22493,95557,42,315,1495,1584,32665,238,18051,19,357,14414,15,241,1317,1902,22902,96033,42,320,1509,1584,32841,237,18127,19,382,14435,15,241,1317,1901,23063,96476,42,320,1518,1585,33008,236,18203,18,401,14441,15,241,1318,1902,23228,96742,42,319,1515,1582,33115,235,18261,18,410,14464,15,241,1317,1903,23305,97238,45,317,1453,1461,166,33354,232,18338,18,430,14485,15,243,1315,1904,23462,97763,45,319,1409,1466,226,33531,236,18459,18,440,14552,15,243,1315,1903,23586,98225,45,318,1404,1467,239,33777,238,18508,17,460,14588,15,243,1314,1903,23689,98479,45,319,1397,1464,250,33912,234,18589,16,479,14526,15,243,1314,1903,23773,99028,45,325,1390,1467,249,34216,235,18664,16,488,14528,15,243,1314,1905,23928,99645,45,327,1393,1461,252,34541,235,18738,15,513,14558,15,243,1315,1905,24089,100170,45,327,1400,1447,252,34815,236,18804,15,528,14593,15,243,1317,1904,24229,100396,45,328,1398,1435,257,34958,236,18851,14,546,14549,15,244,1316,1902,24302,100827,45,329,1405,1425,259,35225,236,18897,15,549,14556,15,246,1315,1901,24409,101197,45,331,1409,1413,256,35393,237,18968,15,555,14577,15,246,1315,1900,24522,101512,45,332,1411,1404,257,35580,237,18997,15,555,14591,15,246,1315,1900,24612,101762,45,331,1403,1392,257,35717,239,19032,15,559,14592,15,246,1313,1899,24707,102197,47,329,1407,1382,260,35951,240,19092,15,563,14617,15,246,1312,1898,24823,102634,47,331,1408,1373,259,36226,241,19130,15,572,14664,16,245,1312,1898,24897,103100,47,331,1410,1359,262,36478,241,19164,15,578,14718,16,245,1311,1895,25030,103308,47,331,1412,1342,263,36685,241,19142,16,581,14736,16,245,1309,1895,25047
"서울특별시",21303,14,42,217,106,7676,70,4648,5,34,3516,0,25,4,0,4946,21446,14,42,217,105,7740,70,4672,5,36,3540,0,25,4,0,4976,21529,14,42,220,104,7799,70,4682,5,37,3539,0,25,4,0,4988,21507,14,42,218,103,7802,68,4693,5,39,3543,0,25,4,0,4951,21546,14,42,219,104,7859,67,4702,5,41,3539,0,25,4,0,4925,21660,14,42,217,106,7927,67,4726,5,41,3549,0,25,4,0,4937,21740,14,42,221,109,7963,69,4727,4,40,3586,0,25,4,0,4936,21786,14,42,222,110,8004,69,4751,4,38,3581,0,25,4,0,4922,21821,14,43,221,113,8023,69,4750,4,43,3579,0,25,4,0,4933,21958,14,43,219,116,8086,68,4788,4,44,3601,0,25,4,0,4946,21998,14,43,220,115,8112,66,4790,4,42,3604,0,25,4,0,4959,22043,14,43,221,115,8155,65,4797,4,44,3602,0,25,4,0,4954,22135,13,44,223,116,8215,65,4807,4,44,3609,0,25,6,0,4964,22196,13,44,223,113,8270,65,4801,4,45,3620,0,25,6,0,4967,22280,13,44,223,117,8317,64,4809,2,44,3623,0,25,8,0,4991,22345,13,45,223,119,8372,65,4807,3,42,3614,0,25,8,0,5009,22461,13,45,222,120,8427,67,4818,3,44,3617,0,25,8,0,5052,22586,13,44,225,119,8512,65,4822,2,47,3628,0,25,8,0,5076,22683,13,44,227,122,8572,65,4840,2,51,3635,0,25,8,0,5079,22739,13,44,228,124,8628,65,4836,3,53,3617,0,25,8,0,5095,22930,13,44,230,125,8706,65,4851,3,54,3625,0,25,8,0,5181,23025,13,44,230,126,8775,64,4858,3,56,3623,0,25,8,0,5200,23132,13,44,231,126,8836,63,4873,3,58,3625,0,25,8,0,5227,23207,13,43,230,127,8884,62,4879,3,60,3616,0,25,8,0,5257,23339,14,42,226,123,7,8965,60,4887,3,63,3617,0,25,8,0,5299,23456,14,42,223,124,12,9027,60,4900,3,66,3629,0,25,8,0,5323,23595,14,42,223,124,12,9135,61,4897,3,70,3641,0,25,8,0,5340,23661,14,42,222,124,12,9189,60,4902,3,73,3621,0,25,8,0,5366,23781,14,42,223,125,12,9264,60,4906,3,76,3621,0,25,8,0,5402,23910,14,42,225,126,13,9359,60,4903,2,83,3618,0,25,8,0,5432,24024,14,42,225,123,12,9434,60,4901,3,85,3633,0,25,10,0,5457,24069,14,42,227,122,12,9467,60,4904,3,88,3618,0,25,10,0,5477,24145,14,42,230,122,12,9539,60,4891,3,87,3629,0,25,10,0,5481,24211,14,43,233,117,12,9581,60,4894,3,86,3628,0,25,10,0,5505,24300,14,43,233,113,12,9669,60,4876,3,85,3625,0,25,10,0,5532,24364,14,42,230,110,12,9715,60,4879,3,85,3628,0,25,10,0,5551,24503,14,43,227,110,12,9803,60,4899,3,87,3624,0,25,10,0,5586,24658,14,44,227,112,12,9908,58,4895,3,88,3640,0,25,10,0,5622,24796,14,44,226,109,12,10010,58,4892,3,89,3651,0,25,10,0,5653,24887,14,44,225,107,13,10103,56,4882,3,89,3654,0,25,11,0,5661
